url,city,price,price_per_sqm,description,street_name,street_number,area_m2,upload_date
https://www.myhome.ge/pr/12352745/qiravdeba-dghiurad-2-otaxiani-bina-qutaisshi/,ქუთაისი,60,,ქირავდება დღიურად 2 ოთახიანი ბინა ქუთაისში,,71,41მ²,30 ივნ 15:01
https://www.myhome.ge/pr/19469716/qiravdeba-dghiurad-2-otaxiani-bina-qutaisshi/,ქუთაისი,50,,ქირავდება დღიურად 2 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ. 129,35მ²,30 ივნ 15:01
https://www.myhome.ge/pr/12002074/qiravdeba-dghiurad-1-otaxiani-bina-qutaisshi/,ქუთაისი,40,,ქირავდება დღიურად 1 ოთახიანი ბინა ქუთაისში,,52,35მ²,30 ივნ 15:01
https://www.myhome.ge/pr/21154902/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"194,673","2,995 / მ²",იყიდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,რუსთაველის შეს. 101,65მ²,30 ივნ 15:00
https://www.myhome.ge/pr/21712135/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"144,303","2,775 / მ²",იყიდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,შარტავა ჟ. ქ. 2,52მ²,30 ივნ 14:50
https://www.myhome.ge/pr/21712101/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"122,188","2,505 / მ²",იყიდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,ჯავახიშვილი ი. ქუჩა 20ა,48.78მ²,30 ივნ 14:48
https://www.myhome.ge/pr/21711898/qiravdeba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"1,000",18 / მ²,ქირავდება 2 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,წმინდა ნინოს ქ.,57მ²,30 ივნ 14:35
https://www.myhome.ge/pr/21711821/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,000",16 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,აბაშიძე ი. ქ.,61მ²,30 ივნ 14:31
https://www.myhome.ge/pr/21711766/qiravdeba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"1,634",30 / მ²,ქირავდება 2 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,ფალიაშვილი ზ. ქ.,55მ²,30 ივნ 14:27
https://www.myhome.ge/pr/21711698/qiravdeba-2-otaxiani-bina-qutaisshi/,ქუთაისი,900,18 / მ²,ქირავდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ.,50მ²,30 ივნ 14:23
https://www.myhome.ge/pr/21461818/qiravdeba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"1,225",24 / მ²,ქირავდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,ჯავახიშვილი ი. ქუჩა,52მ²,30 ივნ 14:19
https://www.myhome.ge/pr/21711636/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"168,807","2,962 / მ²",იყიდება 2 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ. 81,57მ²,30 ივნ 14:19
https://www.myhome.ge/pr/21335038/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,000",14 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ბალახვანი,წერეთლის ქუჩა,70მ²,30 ივნ 14:18
https://www.myhome.ge/pr/20993214/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,634",26 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ.,62მ²,30 ივნ 14:18
https://www.myhome.ge/pr/21208733/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,361",21 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,შარტავა ჟ. ქ.,65მ²,30 ივნ 14:18
https://www.myhome.ge/pr/21378212/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,361",17 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,აბაშიძე ი. ქ.,80მ²,30 ივნ 14:18
https://www.myhome.ge/pr/20572324/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,600",29 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ.,56მ²,30 ივნ 14:17
https://www.myhome.ge/pr/20572729/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"3,540",37 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ჯავახიშვილი ი. ქუჩა,96მ²,30 ივნ 14:17
https://www.myhome.ge/pr/20764755/qiravdeba-4-otaxiani-bina-qutaisshi/,ქუთაისი,"2,587",19 / მ²,ქირავდება 4 ოთახიანი ბინა ქუთაისში,ბალახვანი,წერეთლის ქუჩა,137მ²,30 ივნ 14:17
https://www.myhome.ge/pr/21207788/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,770",30 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,გორა,პეტრიწის ქ.,59მ²,30 ივნ 14:17
https://www.myhome.ge/pr/20992859/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,634",21 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,თამარ მეფის ქ.,76მ²,30 ივნ 14:16
https://www.myhome.ge/pr/20575701/qiravdeba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"1,634",33 / მ²,ქირავდება 2 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,გრიშაშვილის ქ.,50მ²,30 ივნ 14:16
https://www.myhome.ge/pr/21054349/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,089",20 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ.,55მ²,30 ივნ 13:31
https://www.myhome.ge/pr/19816837/qiravdeba-dghiurad-3-otaxiani-bina-qutaisshi/,ქუთაისი,120,,ქირავდება დღიურად 3 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,თამარ მეფის ქ. 28,80მ²,30 ივნ 13:27
https://www.myhome.ge/pr/21276355/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,361",17 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ. 99,80მ²,30 ივნ 13:27
https://www.myhome.ge/pr/21363169/iyideba-1-otaxiani-bina-qutaisshi/,ქუთაისი,"127,967","3,199 / მ²",იყიდება 1 ოთახიანი ბინა ქუთაისში,ზასტავა,აბაშიძე ი. ქ. 5,40მ²,30 ივნ 13:27
https://www.myhome.ge/pr/21017885/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"182,421","2,806 / მ²",იყიდება 3 ოთახიანი ბინა ქუთაისში,პასილოკი,ხუნდაძის ქ.,65მ²,30 ივნ 13:17
https://www.myhome.ge/pr/21710359/qiravdeba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"1,000",18 / მ²,ქირავდება 2 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,წმინდა ნინოს ქ. 1,57მ²,30 ივნ 13:01
https://www.myhome.ge/pr/21710309/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,900,14 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ.,65მ²,30 ივნ 12:57
https://www.myhome.ge/pr/18698213/qiravdeba-dghiurad-3-otaxiani-bina-qutaisshi/,ქუთაისი,120,,ქირავდება დღიურად 3 ოთახიანი ბინა ქუთაისში,ზასტავა,რუსთაველის შეს. 24,57მ²,30 ივნ 12:22
https://www.myhome.ge/pr/19622970/qiravdeba-dghiurad-3-otaxiani-bina-qutaisshi/,ქუთაისი,120,,ქირავდება დღიურად 3 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,რუსთაველი შ. გამზირი 27,70მ²,30 ივნ 12:22
https://www.myhome.ge/pr/21709579/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,000",16 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,abashidze,61მ²,30 ივნ 12:09
https://www.myhome.ge/pr/21709550/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,"209,648","2,621 / მ²",იყიდება 4 ოთახიანი ბინა ქუთაისში,ნიკეა,ნიკეას ქ. 38,80მ²,30 ივნ 12:07
https://www.myhome.ge/pr/20856317/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,"871,264","5,036 / მ²",იყიდება 4 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,გრიშაშვილის ქ.,173მ²,30 ივნ 11:52
https://www.myhome.ge/pr/21709181/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"146,345","3,403 / მ²",იყიდება 2 ოთახიანი ბინა ქუთაისში,ბალახვანი,სადგურის ქ. 3,43მ²,30 ივნ 11:38
https://www.myhome.ge/pr/20548506/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,361",17 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ. 112,82მ²,30 ივნ 11:12
https://www.myhome.ge/pr/20549274/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,200",15 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,რუსთაველის შეს.,80მ²,30 ივნ 11:12
https://www.myhome.ge/pr/20548677/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,225",22 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ჭავჭავაძე,გამსახურდია ზ. გამზ.,55მ²,30 ივნ 11:12
https://www.myhome.ge/pr/20516283/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,300",20 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ბალახვანი,თამარ მეფის ქ. 9,65მ²,30 ივნ 11:12
https://www.myhome.ge/pr/20516266/qiravdeba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"1,089",20 / მ²,ქირავდება 2 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებელი დ. გამზირი 91,55მ²,30 ივნ 11:12
https://www.myhome.ge/pr/20516273/qiravdeba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"1,634",33 / მ²,ქირავდება 2 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,გრიშაშვილის ქ.,50მ²,30 ივნ 11:12
https://www.myhome.ge/pr/20516259/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,200",16 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,აბაშიძე ი. ქ. 9,75მ²,30 ივნ 11:12
https://www.myhome.ge/pr/20509803/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,000",15 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,აბაშიძე ი. ქ. 13,65მ²,30 ივნ 11:12
https://www.myhome.ge/pr/20516216/qiravdeba-2-otaxiani-bina-qutaisshi/,ქუთაისი,800,20 / მ²,ქირავდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,ტაბიძე გ. ქ. 38,40მ²,30 ივნ 11:12
